value	lower	upper	time
556109.7	346667	897382.6	283567.134268537
556109.7	346667	897382.6	284569.138276553
556109.7	346667	897382.6	285571.142284569
556109.7	346667	897382.6	286573.146292585
556109.7	346667	897382.6	287575.150300601
556109.7	346667	897382.6	288577.154308617
556109.7	346667	897382.6	289579.158316633
556109.7	346667	897382.6	290581.162324649
556109.7	346667	897382.6	291583.166332665
556109.7	346667	897382.6	292585.170340681
556109.7	346667	897382.6	293587.174348697
556109.7	346667	897382.6	294589.178356713
556109.7	346667	897382.6	295591.182364729
556109.7	346667	897382.6	296593.186372745
556109.7	346667	897382.6	297595.190380762
556109.7	346667	897382.6	298597.194388778
556109.7	346667	897382.6	299599.198396794
556109.7	346667	897382.6	300601.20240481
556109.7	346667	897382.6	301603.206412826
556109.7	346667	897382.6	302605.210420842
556109.7	346667	897382.6	303607.214428858
556109.7	346667	897382.6	304609.218436874
556109.7	346667	897382.6	305611.22244489
556109.7	346667	897382.6	306613.226452906
556109.7	346667	897382.6	307615.230460922
556109.7	346667	897382.6	308617.234468938
556109.7	346667	897382.6	309619.238476954
556109.7	346667	897382.6	310621.24248497
556109.7	346667	897382.6	311623.246492986
556109.7	346667	897382.6	312625.250501002
556109.7	346667	897382.6	313627.254509018
556109.7	346667	897382.6	314629.258517034
556109.7	346667	897382.6	315631.26252505
556109.7	346667	897382.6	316633.266533066
556109.7	346667	897382.6	317635.270541082
556109.7	346667	897382.6	318637.274549098
556109.7	346667	897382.6	319639.278557114
556109.7	346667	897382.6	320641.28256513
556109.7	346667	897382.6	321643.286573146
556109.7	346667	897382.6	322645.290581162
556109.7	346667	897382.6	323647.294589178
556109.7	346667	897382.6	324649.298597194
556109.7	346667	897382.6	325651.30260521
556109.7	346667	897382.6	326653.306613226
556109.7	346667	897382.6	327655.310621243
556109.7	346667	897382.6	328657.314629259
556109.7	346667	897382.6	329659.318637275
556109.7	346667	897382.6	330661.322645291
556109.7	346667	897382.6	331663.326653307
556109.7	346667	897382.6	332665.330661323
556109.7	346667	897382.6	333667.334669339
556109.7	346667	897382.6	334669.338677355
556109.7	346667	897382.6	335671.342685371
556109.7	346667	897382.6	336673.346693387
556109.7	346667	897382.6	337675.350701403
556109.7	346667	897382.6	338677.354709419
556109.7	346667	897382.6	339679.358717435
556109.7	346667	897382.6	340681.362725451
556109.7	346667	897382.6	341683.366733467
556109.7	346667	897382.6	342685.370741483
556109.7	346667	897382.6	343687.374749499
556109.7	346667	897382.6	344689.378757515
556109.7	346667	897382.6	345691.382765531
556109.7	346667	897382.6	346693.386773547
556109.7	346667	897382.6	347695.390781563
556109.7	346667	897382.6	348697.394789579
556109.7	346667	897382.6	349699.398797595
556109.7	346667	897382.6	350701.402805611
556109.7	346667	897382.6	351703.406813627
556109.7	346667	897382.6	352705.410821643
556109.7	346667	897382.6	353707.414829659
556109.7	346667	897382.6	354709.418837675
556109.7	346667	897382.6	355711.422845691
556109.7	346667	897382.6	356713.426853707
556109.7	346667	897382.6	357715.430861723
556109.7	346667	897382.6	358717.43486974
556109.7	346667	897382.6	359719.438877756
556109.7	346667	897382.6	360721.442885772
556109.7	346667	897382.6	361723.446893788
556109.7	346667	897382.6	362725.450901804
556109.7	346667	897382.6	363727.45490982
556109.7	346667	897382.6	364729.458917836
556109.7	346667	897382.6	365731.462925852
556109.7	346667	897382.6	366733.466933868
556109.7	346667	897382.6	367735.470941884
556109.7	346667	897382.6	368737.4749499
556109.7	346667	897382.6	369739.478957916
556109.7	346667	897382.6	370741.482965932
556109.7	346667	897382.6	371743.486973948
556109.7	346667	897382.6	372745.490981964
556109.7	346667	897382.6	373747.49498998
556109.7	346667	897382.6	374749.498997996
556109.7	346667	897382.6	375751.503006012
556109.7	346667	897382.6	376753.507014028
556109.7	346667	897382.6	377755.511022044
556109.7	346667	897382.6	378757.51503006
556109.7	346667	897382.6	379759.519038076
556109.7	346667	897382.6	380761.523046092
556109.7	346667	897382.6	381763.527054108
556109.7	346667	897382.6	382765.531062124
556109.7	346667	897382.6	383767.53507014
556109.7	346667	897382.6	384769.539078156
556109.7	346667	897382.6	385771.543086172
556109.7	346667	897382.6	386773.547094188
556109.7	346667	897382.6	387775.551102204
556109.7	346667	897382.6	388777.55511022
556109.7	346667	897382.6	389779.559118236
556109.7	346667	897382.6	390781.563126252
556109.7	346667	897382.6	391783.567134269
556109.7	346667	897382.6	392785.571142285
556109.7	346667	897382.6	393787.575150301
556109.7	346667	897382.6	394789.579158317
556109.7	346667	897382.6	395791.583166333
556109.7	346667	897382.6	396793.587174349
556109.7	346667	897382.6	397795.591182365
556109.7	346667	897382.6	398797.595190381
556109.7	346667	897382.6	399799.599198397
556109.7	346667	897382.6	400801.603206413
556109.7	346667	897382.6	401803.607214429
556109.7	346667	897382.6	402805.611222445
556109.7	346667	897382.6	403807.615230461
556109.7	346667	897382.6	404809.619238477
556109.7	346667	897382.6	405811.623246493
556109.7	346667	897382.6	406813.627254509
556109.7	346667	897382.6	407815.631262525
556109.7	346667	897382.6	408817.635270541
556109.7	346667	897382.6	409819.639278557
556109.7	346667	897382.6	410821.643286573
556109.7	346667	897382.6	411823.647294589
556109.7	346667	897382.6	412825.651302605
556109.7	346667	897382.6	413827.655310621
556109.7	346667	897382.6	414829.659318637
556109.7	346667	897382.6	415831.663326653
556109.7	346667	897382.6	416833.667334669
556109.7	346667	897382.6	417835.671342685
556109.7	346667	897382.6	418837.675350701
556109.7	346667	897382.6	419839.679358717
556109.7	346667	897382.6	420841.683366733
556109.7	346667	897382.6	421843.68737475
556109.7	346667	897382.6	422845.691382766
556109.7	346667	897382.6	423847.695390782
556109.7	346667	897382.6	424849.699398798
556109.7	346667	897382.6	425851.703406814
556109.7	346667	897382.6	426853.70741483
556109.7	346667	897382.6	427855.711422846
556109.7	346667	897382.6	428857.715430862
556109.7	346667	897382.6	429859.719438878
556109.7	346667	897382.6	430861.723446894
556109.7	346667	897382.6	431863.72745491
